Player_ID,Matches_Played,Runs_Scored,Batting_Average,Strike_Rate,Wickets_Taken,Bowling_Average,Economy_Rate,Recent_Form_Score,Player_Form
430,62,1996,38.08,69.66,71,35.5,6.9,6.15,Poor
431,62,1425,41.85,137.22,240,42.54,3.23,75.89,Good
432,90,2812,58.62,170.58,99,21.97,7.31,1.99,Poor
433,53,6849,13.41,96.0,154,29.36,5.88,83.09,Good
434,184,3247,30.9,129.5,58,33.55,4.25,36.09,Poor
435,174,2592,22.29,172.83,274,33.94,7.57,80.13,Good
436,74,7737,33.84,146.32,258,40.14,5.31,54.54,Average
437,19,1490,56.02,67.48,200,42.86,8.79,35.92,Poor
438,58,1224,46.2,105.45,294,38.34,9.93,89.93,Good
439,192,2587,43.1,70.29,283,16.65,8.45,76.7,Good
440,105,7714,32.06,163.36,175,27.29,8.2,8.07,Poor
441,12,3064,43.56,134.6,97,35.04,5.49,93.06,Good
442,57,6118,11.62,174.77,181,32.78,6.74,46.7,Average
443,64,7804,39.31,62.37,271,16.57,3.37,14.9,Poor
444,112,6537,37.69,110.77,34,49.32,8.09,77.12,Good
445,9,832,27.33,72.52,86,48.46,7.73,51.76,Average
446,107,7209,20.08,102.06,157,42.08,4.89,67.27,Average
447,10,4692,50.38,79.43,115,16.94,6.74,69.4,Average
448,113,2440,12.69,99.46,7,30.06,7.76,19.72,Poor
449,120,4795,13.48,158.31,106,29.34,5.58,97.09,Good
450,98,1646,32.03,79.28,106,34.53,8.08,10.55,Poor
451,51,7950,22.63,116.84,113,16.96,8.58,60.58,Average
452,103,6114,47.27,170.59,9,29.83,4.56,14.63,Poor
453,59,440,41.71,179.85,283,41.52,5.11,87.73,Good
454,172,5956,48.63,90.08,59,49.93,5.81,17.32,Poor
455,56,5736,26.23,172.27,265,35.84,4.65,44.1,Average
456,148,1529,47.03,91.37,101,47.92,8.43,8.69,Poor
457,17,2965,53.12,109.62,62,49.95,7.0,44.8,Average
458,118,2367,27.26,165.35,174,30.22,5.66,0.41,Poor
459,128,6696,26.99,154.34,196,38.4,3.11,44.35,Average
460,110,3286,55.0,162.9,221,22.46,5.28,68.79,Average
461,162,5190,12.49,156.03,189,31.65,8.86,18.28,Poor
462,151,4663,27.51,88.21,127,17.74,8.2,55.3,Average
463,149,7062,15.93,127.06,45,16.02,3.47,47.44,Average
464,124,4331,11.45,106.23,68,46.25,8.61,33.5,Poor
465,67,1304,15.64,115.17,57,45.04,4.25,67.08,Average
466,23,3034,31.56,78.47,215,25.92,9.91,99.51,Good
467,96,3688,44.35,97.89,114,30.99,9.08,93.78,Good
468,62,3973,24.46,162.92,9,32.28,9.39,97.01,Good
469,187,1185,52.48,167.71,268,33.22,8.39,2.02,Poor
470,94,3262,31.88,133.22,291,19.71,7.98,25.64,Poor
471,121,5128,58.41,119.79,85,42.13,4.71,92.28,Good
472,66,2107,57.71,145.54,146,27.17,7.1,4.83,Poor
473,27,7036,48.66,133.06,117,16.11,7.87,36.48,Poor
474,131,1840,56.62,178.04,134,38.68,5.02,65.22,Average
475,141,4320,45.35,82.81,14,44.05,5.79,98.3,Good
476,144,5938,54.78,113.89,205,47.13,9.63,27.58,Poor
477,133,2747,21.82,170.19,232,38.6,5.86,76.42,Good
478,62,4677,27.27,169.77,65,21.69,5.21,66.04,Average
479,126,7972,47.65,119.44,3,35.64,3.75,61.35,Average
480,5,7454,31.23,76.18,2,46.91,5.39,74.29,Good
481,38,7137,51.87,157.79,258,27.27,7.29,25.39,Poor
482,100,4264,53.88,130.22,202,48.37,4.03,33.87,Poor
483,130,3133,24.99,152.78,239,18.42,7.24,56.05,Average
484,122,3420,51.17,115.5,92,40.48,8.19,43.9,Average
485,52,1465,17.71,84.47,283,19.2,8.38,72.2,Good
486,93,4109,26.71,62.88,22,42.96,9.89,80.06,Good
487,121,2211,35.9,127.1,285,18.42,6.04,52.8,Average
488,133,5539,21.32,79.33,86,26.4,3.23,39.4,Poor
489,20,2804,38.96,82.46,50,42.19,8.98,91.18,Good
490,193,5966,38.93,112.36,296,31.11,3.58,74.98,Good
491,196,1543,20.35,113.05,42,45.89,9.03,67.32,Average
492,195,1689,49.78,92.93,203,29.06,9.88,5.73,Poor
493,73,1571,41.58,75.83,57,49.82,9.35,52.78,Average
494,26,7727,25.89,173.39,58,15.65,9.75,12.15,Poor
495,97,7764,21.61,75.8,167,39.36,3.16,66.05,Average
496,199,5147,53.94,102.09,173,47.06,3.08,29.96,Poor
497,80,5827,51.79,96.58,206,33.76,4.47,73.85,Good
498,158,4541,21.49,163.96,110,49.6,8.59,77.82,Good
499,148,3279,11.78,109.21,22,39.78,3.63,30.04,Poor
500,183,3541,50.23,74.89,232,30.03,8.23,97.63,Good
501,90,4811,40.78,61.23,274,33.04,3.09,51.67,Average
502,189,3023,15.04,146.63,171,45.71,8.12,21.79,Poor
503,33,818,39.37,145.74,10,48.52,4.75,77.52,Good
504,73,6247,32.61,110.13,59,34.46,6.08,76.07,Good
505,51,6885,48.73,75.16,231,25.75,9.84,41.39,Average
506,98,4521,20.45,104.6,234,23.38,6.86,65.86,Average
507,194,1124,32.66,130.79,2,31.7,3.52,2.17,Poor
508,148,5660,17.81,144.47,143,25.37,9.11,29.12,Poor
509,180,6782,57.88,69.39,229,29.73,5.27,88.15,Good
510,89,4945,48.94,126.76,8,44.21,7.1,23.21,Poor
511,43,5641,46.84,93.13,296,31.52,7.98,90.56,Good
512,104,1129,44.51,134.07,293,37.43,8.44,57.99,Average
513,37,1702,31.17,137.78,192,18.15,6.03,90.29,Good
514,105,2001,56.16,169.27,290,41.67,8.41,13.09,Poor
515,27,6912,13.65,109.25,126,31.9,3.82,46.39,Average
516,14,3878,50.16,124.51,47,27.63,6.68,29.65,Poor
517,73,4372,20.76,92.19,106,36.38,3.15,88.69,Good
518,104,7232,26.2,94.39,263,18.57,5.84,34.16,Poor
519,38,1806,35.97,65.52,252,29.49,5.55,58.85,Average
520,184,2947,49.13,94.33,26,43.38,9.85,82.76,Good
521,142,6331,51.93,67.66,8,24.17,5.78,22.9,Poor
522,151,7484,39.19,175.67,219,46.99,9.35,4.57,Poor
523,190,6035,30.15,134.91,157,36.13,6.05,49.41,Average
524,100,3209,57.33,80.78,13,33.93,6.73,68.37,Average
525,5,7510,22.33,74.01,28,28.98,5.46,71.93,Good
526,73,2152,50.15,104.41,25,40.97,7.48,41.72,Average
527,8,4641,40.6,96.92,213,34.76,8.17,7.86,Poor
528,20,6523,28.84,93.51,142,42.88,8.54,40.31,Average
529,28,4205,10.07,116.18,114,26.61,7.86,12.2,Poor
530,84,544,32.33,169.54,217,39.57,5.31,7.22,Poor
531,6,2401,23.84,128.17,80,48.02,5.31,30.34,Poor
532,132,4838,15.22,122.55,200,24.8,5.44,77.72,Good
533,164,2364,13.76,156.79,66,49.34,3.26,76.83,Good
534,88,1289,27.38,60.48,248,29.37,9.6,60.8,Average
535,156,3765,40.74,83.69,143,16.35,4.37,82.62,Good
536,144,1875,51.88,119.54,140,27.52,4.11,50.08,Average
537,182,5184,19.18,144.64,95,20.24,6.87,24.34,Poor
538,167,4428,31.23,118.2,117,25.65,3.33,57.0,Average
539,128,5632,29.6,79.65,184,18.36,8.86,92.32,Good
540,37,5252,35.67,171.6,291,21.24,9.13,3.61,Poor
541,165,4687,50.48,99.44,244,19.43,5.78,96.49,Good
542,193,782,37.68,154.59,200,16.52,9.8,74.43,Good
543,183,7920,52.33,166.97,277,25.37,5.27,68.62,Average
544,175,539,35.93,101.57,109,47.93,4.82,61.38,Average
545,105,2782,40.19,161.44,211,48.23,9.93,25.77,Poor
546,16,5654,31.87,145.29,258,44.63,4.75,88.57,Good
547,71,5615,51.15,168.51,163,15.42,6.11,97.15,Good
548,69,2668,56.19,90.16,96,15.98,7.28,92.41,Good
549,165,4714,41.96,171.75,209,15.36,5.26,10.88,Poor
550,172,7824,51.04,67.84,35,27.83,5.69,73.65,Good
551,78,7536,12.95,155.24,265,49.31,8.05,55.67,Average
552,47,3937,55.31,112.28,99,46.39,8.06,78.83,Good
553,48,2956,19.45,81.35,20,23.77,8.63,35.23,Poor
554,33,3722,22.83,69.53,216,29.36,7.16,95.7,Good
555,145,3867,12.67,106.75,103,43.85,4.63,31.26,Poor
556,16,1833,58.27,106.72,111,41.55,5.33,73.8,Good
557,99,5087,52.6,87.59,218,19.64,9.3,50.38,Average
558,50,2146,55.66,85.86,119,18.77,8.14,61.69,Average
559,134,6460,52.36,107.94,248,34.03,3.62,11.57,Poor
560,39,2170,33.98,109.21,95,18.57,8.28,61.08,Average
561,85,3391,56.2,113.08,187,43.88,5.31,56.35,Average
562,94,6942,58.47,164.25,143,23.87,3.16,71.89,Good
563,12,1616,35.13,133.35,27,21.59,6.39,28.77,Poor
564,97,5614,18.78,62.45,5,21.5,9.18,83.23,Good
565,158,6600,42.93,122.29,261,16.58,6.11,94.53,Good
566,94,4617,58.77,151.49,229,37.46,9.92,88.2,Good
567,166,6663,53.61,66.77,121,20.76,4.25,39.14,Poor
568,119,916,53.09,110.71,193,23.17,5.46,76.22,Good
569,109,4812,56.69,114.15,104,41.3,3.12,36.5,Poor
570,139,6458,54.7,174.48,198,17.01,3.35,86.31,Good
571,62,2756,48.81,117.08,61,22.1,5.48,37.54,Poor
572,118,6853,45.91,149.99,283,20.23,6.7,18.6,Poor
573,79,7709,23.24,96.35,79,15.17,4.66,48.91,Average
574,161,7646,41.07,153.52,174,33.88,4.17,13.51,Poor
575,124,1936,36.07,98.72,8,21.65,5.94,58.69,Average
576,168,4042,53.1,111.6,179,37.15,4.19,57.66,Average
577,25,3091,34.59,117.54,270,32.56,7.42,49.08,Average
578,168,4655,16.39,171.16,161,38.38,9.69,60.37,Average
579,142,968,10.25,66.41,275,49.35,8.65,97.53,Good
580,105,7297,43.89,83.62,205,22.7,4.51,38.33,Poor
581,156,3364,37.5,144.69,59,38.31,9.66,42.28,Average
582,196,3203,26.55,129.31,185,44.18,8.26,27.4,Poor
583,181,6499,18.45,90.18,74,48.51,4.08,18.45,Poor
584,103,5173,33.34,94.7,93,36.78,7.06,28.92,Poor
585,40,889,15.01,104.08,66,19.58,9.77,21.26,Poor
586,100,792,26.81,114.04,1,16.88,3.68,43.25,Average
587,156,3458,28.96,158.16,177,24.75,4.9,23.33,Poor
588,155,6408,33.28,61.66,141,47.49,5.62,51.73,Average
589,194,981,33.33,167.76,43,33.79,3.81,28.63,Poor
590,41,7382,22.85,109.56,173,35.28,5.09,42.47,Average
591,16,3531,52.51,87.66,294,36.37,7.85,12.93,Poor
592,117,3529,27.78,121.01,230,26.63,6.34,16.4,Poor
593,187,801,21.48,139.16,235,21.36,5.95,61.41,Average
594,17,42,18.79,65.37,92,48.4,6.02,56.53,Average
595,27,5705,26.13,145.89,43,41.44,8.32,17.12,Poor
596,103,7005,13.38,151.29,26,32.89,9.94,29.48,Poor
597,109,3349,11.65,79.94,271,28.18,7.12,22.15,Poor
598,34,1777,40.26,80.15,38,31.9,8.26,79.75,Good
599,21,3201,40.96,84.45,288,16.18,5.61,36.48,Poor
600,117,349,36.48,155.6,247,23.66,9.02,40.6,Average
601,66,7873,48.11,92.64,49,23.77,5.94,66.49,Average
602,88,1567,11.96,155.51,282,30.59,9.55,32.55,Poor
603,116,1129,56.8,124.86,208,23.27,8.2,37.78,Poor
604,90,2959,14.75,152.06,123,21.49,7.95,79.79,Good
605,145,3787,43.7,126.44,248,41.79,5.03,79.45,Good
606,191,6144,16.67,100.29,283,46.27,8.57,60.46,Average
607,23,1780,54.0,169.29,150,17.35,3.74,55.9,Average
608,181,583,35.54,145.84,63,22.34,6.77,18.1,Poor
609,104,4527,14.11,118.09,240,42.08,8.15,47.32,Average
610,144,3377,40.84,136.49,166,43.55,9.19,27.44,Poor
611,193,6028,10.46,133.9,239,32.51,6.99,72.98,Good
612,151,7694,48.8,102.97,48,39.32,4.81,62.79,Average
613,80,6196,42.53,110.85,186,17.72,8.94,37.77,Poor
614,13,7083,20.63,98.19,147,44.73,8.38,53.51,Average
615,32,6663,28.74,179.94,188,44.15,4.07,42.11,Average
616,132,3401,10.39,129.61,110,39.27,9.11,14.64,Poor
617,56,7725,44.68,71.05,264,47.07,9.72,78.08,Good
618,87,5444,26.13,122.29,278,16.67,6.76,89.83,Good
619,115,3185,38.58,66.0,236,23.08,3.27,93.03,Good
620,148,2194,57.84,94.64,158,27.69,9.41,78.92,Good
621,121,6126,24.97,113.52,59,20.55,3.86,82.16,Good
622,73,5285,59.51,124.11,74,43.52,7.43,5.57,Poor
623,103,7546,41.64,177.14,227,41.5,5.81,78.19,Good
624,144,1162,22.1,177.87,153,42.06,9.94,30.34,Poor
625,29,6772,31.84,71.77,286,25.2,9.42,13.78,Poor
626,184,298,47.02,124.58,240,41.69,8.49,52.19,Average
627,127,3347,32.32,158.05,226,19.31,4.39,57.04,Average
628,57,1939,13.43,88.53,168,18.74,7.89,48.48,Average
629,155,788,18.43,150.07,283,35.44,7.01,65.28,Average
630,148,4945,49.56,165.43,261,16.7,3.95,71.42,Good
631,61,7992,42.42,139.5,289,47.85,8.56,13.71,Poor
632,43,6321,38.49,99.32,8,26.51,3.61,61.69,Average
633,113,2889,18.38,170.78,97,31.7,6.37,5.45,Poor
634,185,1377,51.89,166.02,11,43.46,5.99,44.88,Average
635,46,5273,58.04,145.9,271,29.0,8.64,10.0,Poor
636,190,1949,12.04,103.64,70,30.07,5.99,44.96,Average
637,171,3272,13.9,155.03,134,27.18,7.86,17.54,Poor
638,146,877,54.24,97.93,258,27.31,6.35,73.44,Good
639,126,5234,50.78,90.35,4,31.38,7.07,89.96,Good
640,137,3742,40.9,121.8,238,48.11,4.69,16.95,Poor
641,167,1577,57.25,179.66,293,47.76,4.42,73.67,Good
642,79,6902,42.32,156.52,98,34.08,7.97,14.62,Poor
643,150,3139,20.8,147.58,150,30.96,3.86,43.37,Average
644,80,7612,46.43,114.24,257,43.29,4.23,62.55,Average
645,13,2492,42.29,97.43,148,38.83,9.59,53.77,Average
646,78,7493,59.29,162.71,141,45.85,4.77,5.72,Poor
647,190,2755,20.69,128.13,250,40.57,5.26,36.26,Poor
648,149,6745,39.89,157.59,233,48.33,7.43,47.02,Average
649,11,5742,49.01,118.53,131,46.02,6.08,39.14,Poor
650,178,1903,26.95,150.47,46,44.93,6.91,66.55,Average
651,145,1382,28.98,164.13,93,28.7,4.01,88.82,Good
652,172,4240,54.4,106.97,248,28.52,7.71,66.77,Average
653,174,2322,30.21,61.63,19,40.94,4.1,59.0,Average
654,141,2556,41.24,90.59,179,17.93,8.23,14.91,Poor
655,182,5298,54.46,169.79,271,26.28,6.67,34.88,Poor
656,31,6896,20.49,142.51,135,47.63,8.71,54.83,Average
657,126,1861,59.09,148.47,236,30.75,4.21,93.4,Good
658,198,5950,45.1,99.03,189,24.45,5.64,30.48,Poor
659,9,6620,34.81,144.15,211,31.68,8.93,33.8,Poor
660,33,1866,31.55,137.55,63,25.1,8.59,58.96,Average
661,169,4047,57.72,81.4,163,41.89,9.76,89.97,Good
662,170,7581,20.29,176.24,37,44.77,4.55,54.32,Average
663,87,7320,25.58,102.48,214,42.39,6.77,17.44,Poor
664,140,3175,25.39,99.51,18,20.22,3.13,7.55,Poor
665,113,1098,24.45,104.3,253,26.76,9.76,88.9,Good
666,69,5247,33.43,71.01,73,22.49,4.23,66.99,Average
667,90,1734,59.46,135.0,140,16.5,9.33,22.05,Poor
668,149,6809,54.44,88.63,16,40.87,7.75,72.45,Good
669,75,4663,26.4,156.4,94,29.99,9.56,71.96,Good
670,49,5909,31.14,107.3,233,24.68,4.74,77.21,Good
671,136,3416,43.47,115.03,87,25.76,5.42,89.22,Good
672,40,4626,10.86,137.57,297,19.73,4.15,15.2,Poor
673,74,6302,51.01,151.42,50,43.94,5.96,95.67,Good
674,163,5657,53.99,87.73,244,20.04,9.63,99.85,Good
675,23,7593,52.86,175.96,112,26.84,7.0,1.45,Poor
676,193,680,28.75,134.68,7,15.26,5.91,9.13,Poor
677,112,2070,33.1,60.68,36,30.27,5.27,43.4,Average
678,186,5166,10.62,109.87,46,27.42,7.09,3.44,Poor
679,171,6668,29.97,112.42,99,40.17,8.06,73.49,Good
680,95,4824,33.02,157.1,172,40.04,5.85,65.07,Average
681,94,1729,55.35,96.62,240,16.35,4.62,77.59,Good
682,23,2191,54.7,99.75,190,19.06,7.1,99.84,Good
683,43,7752,58.3,68.46,233,46.66,5.56,93.34,Good
684,130,667,54.26,94.03,280,42.71,9.96,29.98,Poor
685,199,1612,10.41,146.04,234,28.63,6.09,39.65,Poor
686,177,7586,42.07,136.17,125,20.82,6.04,77.6,Good
687,145,680,13.41,69.77,177,24.13,8.88,38.82,Poor
688,130,972,23.63,73.76,172,38.03,4.76,69.86,Average
689,62,2846,38.92,105.23,119,48.09,3.46,91.86,Good
690,152,2132,45.03,149.25,29,36.55,8.98,40.59,Average
691,65,2463,42.73,159.95,47,15.93,7.12,56.05,Average
692,131,6837,12.45,61.75,178,37.78,4.82,84.15,Good
693,109,2529,15.18,99.48,93,48.07,5.4,47.77,Average
694,171,2503,16.43,110.91,54,27.55,5.98,28.91,Poor
695,5,4922,14.57,169.34,235,47.67,7.76,25.82,Poor
696,135,4392,18.91,120.17,286,38.47,6.28,7.19,Poor
697,96,3183,44.42,92.36,73,21.64,5.77,33.04,Poor
698,194,4033,51.54,106.81,121,20.09,8.46,68.59,Average
699,195,5349,30.44,112.37,56,21.17,3.5,5.88,Poor
700,117,3167,44.64,140.4,272,39.47,7.57,27.43,Poor
701,157,2997,20.0,64.93,138,35.63,6.14,11.16,Poor
702,60,6823,58.66,106.73,198,30.94,5.34,40.45,Average
703,165,6521,27.5,137.59,208,24.22,9.49,9.34,Poor
704,170,3227,52.29,94.0,272,46.75,8.45,74.61,Good
705,121,6564,57.27,131.01,137,22.48,4.53,92.8,Good
706,138,2152,53.24,102.87,133,24.93,7.57,19.23,Poor
707,62,1728,13.35,151.05,15,16.92,8.76,25.06,Poor
708,48,2024,42.52,67.27,102,24.64,9.93,16.02,Poor
709,177,329,16.0,170.16,242,47.3,7.89,18.74,Poor
710,164,2486,10.28,80.59,89,21.57,7.83,31.16,Poor
711,177,1155,12.59,79.03,3,22.14,7.29,28.12,Poor
712,65,1890,55.81,160.88,61,36.0,3.28,38.52,Poor
713,51,4477,55.42,164.31,211,34.84,7.1,52.49,Average
714,153,2185,21.29,71.16,247,21.16,8.64,72.75,Good
715,84,7086,37.35,169.05,191,20.4,5.77,88.45,Good
716,122,4938,57.75,92.8,55,19.09,7.11,45.94,Average
717,168,2317,34.84,134.23,288,45.14,9.49,90.9,Good
718,151,3621,29.68,68.23,30,37.91,4.2,67.98,Average
719,24,4491,34.16,105.68,0,48.37,4.96,72.89,Good
720,189,7724,49.51,114.09,197,20.8,3.77,52.22,Average
721,150,7056,33.86,131.98,44,31.12,6.5,52.32,Average
722,51,2511,49.16,123.03,46,41.01,8.88,53.2,Average
723,53,7842,31.58,115.38,221,22.47,6.05,49.2,Average
724,18,449,22.6,175.16,285,38.96,3.49,45.89,Average
725,147,1354,26.32,82.2,80,31.58,4.84,77.46,Good
726,163,7420,13.89,78.96,279,30.08,9.23,38.77,Poor
727,5,7848,34.87,145.61,286,37.57,6.9,20.67,Poor
728,121,6082,17.41,68.95,283,31.37,9.4,13.56,Poor
729,58,5404,50.58,117.95,188,43.7,8.84,87.96,Good
730,122,5393,31.03,118.09,38,47.57,5.9,86.29,Good
731,7,6163,48.25,97.2,82,35.61,7.43,24.36,Poor
732,148,6382,57.72,171.65,175,25.52,7.65,11.82,Poor
733,189,1293,52.47,93.91,8,42.2,8.23,96.05,Good
734,16,2465,57.57,94.61,277,20.97,5.33,48.2,Average
735,78,7477,38.4,88.12,257,18.32,5.02,9.34,Poor
736,20,3102,18.27,77.49,271,33.16,7.79,21.53,Poor
737,106,1849,56.77,103.68,260,37.64,8.73,70.38,Good
738,156,3175,53.43,141.71,179,44.22,5.9,8.13,Poor
739,160,7849,53.22,149.06,153,48.43,5.25,43.31,Average
740,121,4281,44.66,157.61,14,45.57,8.78,42.76,Average
741,12,3199,41.25,83.71,66,49.6,7.81,68.57,Average
742,126,1233,10.74,64.28,186,31.65,5.4,19.94,Poor
743,96,1437,47.4,176.96,62,26.08,6.71,98.38,Good
744,168,3352,14.58,61.72,280,31.09,9.73,15.53,Poor
745,94,4030,22.99,175.28,40,37.54,8.25,59.84,Average
746,140,252,37.57,159.46,27,32.75,4.55,32.81,Poor
747,190,18,32.59,169.45,276,37.19,5.07,13.29,Poor
748,64,2759,10.79,106.46,220,46.04,4.86,53.89,Average
749,182,7899,51.2,83.66,216,20.8,8.94,16.95,Poor
750,32,5255,53.94,132.78,221,19.21,7.49,67.98,Average
751,105,222,44.09,148.95,60,32.45,9.58,3.24,Poor
752,45,2,37.05,75.7,102,49.36,3.64,51.04,Average
753,196,1259,58.04,155.71,184,17.07,3.36,21.9,Poor
754,159,4949,16.0,85.03,146,49.53,7.73,95.0,Good
755,195,5584,46.9,119.0,74,48.87,4.87,71.05,Good
756,149,4323,16.42,162.78,0,25.24,7.75,75.53,Good
757,165,7056,29.09,83.21,161,46.19,8.06,70.54,Good
758,161,5773,39.27,89.03,16,15.27,5.13,66.59,Average
759,145,4594,46.85,67.53,242,30.89,9.67,13.8,Poor
760,50,2568,10.19,77.59,18,29.07,8.42,99.74,Good
761,39,6845,23.03,77.58,58,46.59,5.57,65.74,Average
762,138,1885,36.91,84.41,200,31.53,5.88,89.74,Good
763,86,7060,36.64,94.34,114,29.63,8.01,50.38,Average
764,119,7844,41.88,157.8,202,37.39,5.13,28.6,Poor
765,51,6111,25.19,169.89,293,28.15,5.07,43.72,Average
766,157,5258,37.03,108.75,30,33.78,7.37,39.92,Poor
767,198,1299,19.49,75.39,193,48.44,3.94,1.6,Poor
768,14,2338,19.34,86.86,105,22.09,9.95,67.49,Average
769,60,1076,38.83,148.34,125,31.06,5.01,73.76,Good
770,34,3758,44.27,141.29,102,15.54,5.68,4.09,Poor
771,113,3181,16.02,176.06,162,44.48,4.57,24.59,Poor
772,9,4810,16.14,61.74,120,18.22,7.5,66.44,Average
773,123,947,38.27,150.09,239,18.32,3.42,32.19,Poor
774,37,6791,23.5,120.7,94,45.9,9.49,93.38,Good
775,122,7171,29.62,168.32,207,29.33,5.13,11.26,Poor
776,69,3738,30.04,129.14,148,39.06,9.49,92.81,Good
777,150,2731,18.93,113.6,192,45.02,4.77,91.4,Good
778,181,4007,10.07,139.9,141,28.11,6.6,95.58,Good
779,15,869,52.66,160.02,271,24.15,7.87,7.72,Poor
780,89,5166,45.75,93.9,200,20.93,7.29,27.24,Poor
781,30,93,44.53,72.9,161,36.25,6.59,25.13,Poor
782,67,2987,37.33,111.96,108,23.83,8.52,88.53,Good
783,90,4655,45.05,85.74,262,37.2,6.29,80.72,Good
784,63,1775,56.78,111.54,209,26.1,5.33,15.89,Poor
785,31,2260,43.28,178.93,148,27.17,8.03,14.15,Poor
786,181,435,23.25,128.89,255,23.72,9.56,47.41,Average
787,165,4947,38.53,143.23,198,29.65,7.21,17.33,Poor
788,102,6651,32.12,141.35,185,20.67,4.96,47.59,Average
789,109,6979,37.82,158.48,164,26.19,8.34,84.47,Good
790,103,6794,35.88,173.3,107,42.23,8.33,49.99,Average
791,133,4300,52.94,139.06,82,22.55,4.87,72.44,Good
792,153,6524,42.59,117.13,79,48.15,5.69,25.01,Poor
793,59,3144,19.44,98.14,252,32.25,3.99,26.58,Poor
794,10,3587,13.15,103.23,24,18.74,3.56,59.38,Average
795,99,5195,31.22,100.14,282,48.01,8.65,85.24,Good
796,137,76,10.78,98.94,50,30.98,5.61,53.11,Average
797,106,815,25.91,143.36,107,34.49,4.97,19.83,Poor
798,7,767,28.4,130.53,237,21.48,4.79,21.78,Poor
799,185,6553,28.78,84.24,185,26.67,3.52,61.7,Average
800,27,3685,58.97,176.36,79,39.63,9.89,10.34,Poor
801,57,105,25.2,111.33,95,19.34,5.57,6.55,Poor
802,169,3916,23.26,127.93,149,34.97,4.15,10.28,Poor
803,87,6694,16.47,144.31,5,39.27,9.05,39.23,Poor
804,149,7643,35.55,133.64,21,15.06,8.06,35.44,Poor
805,89,2873,17.68,97.33,219,44.32,7.64,0.21,Poor
806,82,3346,40.81,155.72,11,16.97,5.08,16.17,Poor
807,114,6231,17.76,73.22,282,23.64,5.91,34.75,Poor
808,5,5842,38.83,128.28,191,48.72,8.89,43.0,Average
809,55,7024,51.31,92.8,224,17.84,7.48,40.23,Average
810,177,3148,12.13,133.89,166,43.91,5.42,31.96,Poor
811,8,3148,30.99,86.16,115,37.82,3.76,81.19,Good
812,194,1465,33.05,152.66,147,35.94,9.3,41.6,Average
813,197,2587,49.55,87.3,35,35.36,9.69,64.45,Average
814,117,244,33.4,166.85,244,20.83,8.03,83.25,Good
815,36,2625,38.38,163.39,129,38.41,7.84,85.37,Good
816,38,3849,49.56,103.49,239,48.31,6.76,85.7,Good
817,96,1405,37.99,106.3,104,17.7,9.8,49.46,Average
818,99,981,27.91,144.18,166,26.63,7.86,66.13,Average
819,76,6860,14.29,70.84,41,31.53,3.54,31.47,Poor
820,43,7737,46.5,69.71,253,23.13,3.64,86.18,Good
821,158,5832,53.56,76.36,204,40.93,9.75,21.33,Poor
822,166,3808,58.5,127.5,194,39.1,9.6,78.77,Good
823,186,141,56.33,77.88,170,19.12,6.9,46.98,Average
824,122,892,49.87,93.31,249,34.93,4.5,29.88,Poor
825,7,5487,42.17,137.63,103,27.91,7.08,37.97,Poor
826,127,7251,49.07,61.87,38,22.99,8.34,58.83,Average
827,54,7310,31.6,81.63,235,44.69,3.06,93.0,Good
828,16,2399,39.74,171.59,133,16.91,8.76,9.75,Poor
829,197,4640,27.43,139.63,251,31.36,6.25,91.95,Good
830,58,2960,26.34,96.67,169,31.64,6.24,81.57,Good
831,137,2199,47.83,65.44,282,34.95,6.04,58.73,Average
832,61,7325,32.7,130.33,206,21.92,7.84,13.03,Poor
833,149,1469,20.61,86.74,142,45.49,4.47,81.25,Good
834,116,2700,20.1,175.22,18,48.79,7.25,69.06,Average
835,51,3005,52.96,142.44,189,34.21,3.31,49.73,Average
836,155,4858,43.89,176.89,63,23.96,8.68,88.59,Good
837,89,3374,37.3,161.87,229,45.69,8.71,66.45,Average
838,146,4719,30.05,117.96,174,49.59,5.18,28.86,Poor
839,70,655,31.54,140.35,19,40.97,3.74,4.36,Poor
840,79,6593,12.87,157.45,275,26.68,8.23,75.93,Good
841,183,2768,32.75,129.38,225,23.26,6.29,25.55,Poor
842,107,5343,49.77,67.38,230,20.48,9.47,28.05,Poor
843,170,42,29.4,116.45,100,23.22,5.47,44.97,Average
844,196,2311,29.18,75.67,226,22.96,8.89,75.0,Good
845,42,7923,10.79,145.78,293,48.86,3.18,92.43,Good
846,54,5122,32.89,141.68,37,37.51,8.41,21.63,Poor
847,102,1660,11.27,179.15,64,20.84,7.75,88.2,Good
848,86,5387,38.52,135.46,75,32.08,6.68,60.44,Average
849,34,4691,35.34,156.02,191,21.46,9.37,85.56,Good
850,83,7183,52.0,92.19,122,36.21,9.59,84.82,Good
851,95,7501,39.09,100.8,124,26.95,9.51,39.24,Poor
852,183,7631,26.17,170.04,26,21.85,7.18,67.81,Average
853,195,7226,35.81,150.62,102,23.5,6.64,94.66,Good
854,56,5108,44.99,138.63,275,38.63,4.88,67.24,Average
855,170,2224,14.7,90.48,59,29.28,4.13,45.82,Average
856,83,2110,41.05,143.83,167,32.96,6.9,37.2,Poor
857,34,957,55.83,166.41,82,43.75,4.04,14.33,Poor
858,110,7146,24.96,87.7,5,37.94,4.2,99.88,Good
859,55,560,41.33,144.73,163,31.18,5.5,65.78,Average
860,85,1330,51.07,107.24,201,48.39,4.31,27.66,Poor
